Url,Size,YardSize,Floor,TotalFloors,District,Year,Type,BuildingType,Price
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153544344198343&slink=60chrg&f1=1,146,900,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j130493616887751&slink=60chrg&f1=1,146,340,0,0,"град София, Драгалевци",0,КЪЩА,Тухла,182000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j128834415216060&slink=60chrg&f1=1,146,340,0,0,"град София, Княжево",0,КЪЩА,Тухла,182000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160252555930607&slink=60chrg&f1=1,146,150,0,0,"град София, м-т Гърдова глава",1981,КЪЩА,Тухла,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157847465219976&slink=60chrj&f1=1,147,463,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,114800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160190377370303&slink=60chrj&f1=1,147,170,0,0,"град София, Малинова долина",2020,КЪЩА,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158617942683624&slink=60chrj&f1=1,147,408,0,0,"град София, с. Владая",0,КЪЩА,Тухла,110000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158455078816786&slink=60chrk&f1=1,148,257,0,0,"град София, гр. Нови Искър",0,КЪЩА,Тухла,54000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159972669602463&slink=60chrk&f1=1,148,60,0,0,"град София, м-т Камбаните",2021,КЪЩА,Тухла,170000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159414256899056&slink=60chrk&f1=1,148,570,0,0,"град София, с. Доброславци",0,КЪЩА,Панел,69000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159551062103171&slink=60chrk&f1=1,148,410,0,0,"град София, с. Долни Пасарел",0,КЪЩА,Тухла,40000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158962448896127&slink=60chrq&f1=1,149,650,0,0,"град София, с. Бусманци",2020,КЪЩА,Тухла,95000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j134337545462202&slink=60chrs&f1=1,150,500,0,0,"град София, Горубляне",0,КЪЩА,Тухла,175000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157017976221232&slink=60chrs&f1=1,150,1610,0,0,"град София, Драгалевци",1978,КЪЩА,Тухла,260000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159845512110390&slink=60chrs&f1=1,150,1050,0,0,"град София, с. Панчарево",1978,КЪЩА,Тухла,199900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j117274208415266&slink=60chrs&f1=1,150,100,0,0,"град София, Банишора",2005,КЪЩА,Тухла,185000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159620178528787&slink=60chrs&f1=1,150,25,0,0,"град София, Бояна",2020,КЪЩА,Тухла,174500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159170975682601&slink=60chrs&f1=1,150,1150,0,0,"град София, Бояна",1980,КЪЩА,Тухла,220000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156751412237144&slink=60chrs&f1=1,150,1600,0,0,"град София, в.з.Симеоново - Драгалевци",1994,КЪЩА,Тухла,270000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160344161126037&slink=60chrs&f1=1,150,1250,0,0,"град София, Горубляне",1950,КЪЩА,Тухла,272000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160338650468355&slink=60chrs&f1=1,150,1250,0,0,"град София, Горубляне",1950,КЪЩА,Тухла,272000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156301747861909&slink=60chrs&f1=1,150,475,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,114900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160162859421460&slink=60chrs&f1=1,150,786,0,0,"град София, гр. Банкя",1960,КЪЩА,Тухла,119990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j122942770622092&slink=60chrs&f1=1,150,675,0,0,"град София, Кремиковци",1980,КЪЩА,Тухла,85000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160250524465278&slink=60chrs&f1=1,150,500,0,0,"град София, Модерно предградие",2010,КЪЩА,Тухла,120000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158670164292405&slink=60chrs&f1=1,150,300,0,0,"град София, Овча купел",1980,КЪЩА,Тухла,114990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159318393161855&slink=60chrs&f1=1,150,392,0,0,"град София, Орландовци",0,КЪЩА,Тухла,129900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j139263680799197&slink=60chrs&f1=1,150,1820,0,0,"град София, с. Бистрица",0,КЪЩА,Тухла,236600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159963190826490&slink=60chrs&f1=1,150,630,0,0,"град София, с. Владая",1980,КЪЩА,Тухла,92000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159845524965866&slink=60chrs&f1=1,150,1050,0,0,"град София, с. Кокаляне",1978,КЪЩА,Тухла,199900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j148790928266231&slink=60chrs&f1=1,150,0,0,0,"град София, с. Панчарево",0,КЪЩА,Тухла,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154903429236038&slink=60chrs&f1=1,150,430,0,0,"град София, с. Панчарево",1980,КЪЩА,Тухла,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159594497837135&slink=60chrs&f1=1,150,300,0,0,"град София, с. Панчарево",2020,КЪЩА,Тухла,360000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159594603865331&slink=60chrs&f1=1,150,300,0,0,"град София, с. Панчарево",2020,КЪЩА,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159594515865366&slink=60chrs&f1=1,150,300,0,0,"град София, с. Панчарево",2020,КЪЩА,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159594353134462&slink=60chrs&f1=1,150,300,0,0,"град София, с. Панчарево",2020,КЪЩА,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159126895752505&slink=60chrs&f1=1,150,500,0,0,"град София, с. Световрачене",1985,КЪЩА,Тухла,85000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159126989214734&slink=60chrs&f1=1,150,500,0,0,"град София, с. Световрачене",1985,КЪЩА,Тухла,90000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159475764437763&slink=60chrs&f1=1,150,600,0,0,"град София, Симеоново",1980,КЪЩА,Тухла,129900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160356122659474&slink=60chrs&f1=1,150,730,0,0,"град София, Симеоново",0,КЪЩА,Тухла,205000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156622173107405&slink=60chrs&f1=1,150,250,0,0,"град София, Център",0,КЪЩА,Тухла,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j151178916738809&slink=60chrs&f1=1,150,100,0,0,"град София, Център",1933,КЪЩА,Гредоред,210000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j151717715764692&slink=60chrs&f1=1,150,250,0,0,"град София, Център",1930,КЪЩА,Тухла,250000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159862640570938&slink=60chs6&f1=1,152,310,0,0,"град София, с. Негован",2009,КЪЩА,Тухла,158950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158036943747925&slink=60chs6&f1=1,152,320,0,0,"град София, гр. Банкя",1912,КЪЩА,Тухла,212000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156801577038578&slink=60chs6&f1=1,152,320,0,0,"град София, гр. Банкя",2014,КЪЩА,Тухла,227000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159091695916570&slink=60chs6&f1=1,152,340,0,0,"град София, с. Владая",1970,КЪЩА,Тухла,109800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160338848419499&slink=60chs6&f1=1,152,430,0,0,"град София, с. Панчарево",1989,КЪЩА,Тухла,149999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157623961730639&slink=60chsd&f1=1,154,829,0,0,"град София, с. Герман",2019,КЪЩА,Тухла,243000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160196569974692&slink=60chsd&f1=1,154,224,0,0,"град София, Левски В",1960,КЪЩА,Тухла,105000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159359346467317&slink=60chsd&f1=1,154,0,3,3,"град София, Люлин 4",1998,КЪЩА,Тухла,119000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158201276471637&slink=60chsi&f1=1,156,380,0,0,"град София, Карпузица",1980,КЪЩА,Тухла,140000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158270477352398&slink=60chsi&f1=1,156,372,0,0,"град София, Княжево",0,КЪЩА,Тухла,140000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157864275196730&slink=60chsj&f1=1,157,600,0,0,"град София, Бояна",2020,КЪЩА,Тухла,229800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158097828659612&slink=60chsj&f1=1,157,600,0,0,"град София, Княжево",2021,КЪЩА,Тухла,229880
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157131549288305&slink=60chsj&f1=1,157,600,0,0,"град София, с. Владая",2021,КЪЩА,Тухла,229800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160249254097146&slink=60chsl&f1=1,158,595,2,2,"град София, с. Долни Пасарел",1975,КЪЩА,Тухла,79500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160079951594674&slink=60chsl&f1=1,158,1669,0,0,"град София, с. Владая",1979,КЪЩА,Тухла,99800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157225326411405&slink=60chsl&f1=1,158,600,0,0,"град София, с. Волуяк",2005,КЪЩА,Гредоред,180000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159786523251946&slink=60chsl&f1=1,158,568,0,0,"град София, с. Волуяк",0,КЪЩА,Панел,190000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157234931569155&slink=60chso&f1=1,159,729,0,0,"град София, Малашевци",0,КЪЩА,Тухла,129500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159170733043629&slink=60chso&f1=1,159,310,0,0,"град София, Овча купел",0,КЪЩА,Тухла,92000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160084624702751&slink=60chso&f1=1,159,780,0,0,"град София, с. Панчарево",0,КЪЩА,Тухла,246000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158376776688328&slink=60chsq&f1=1,160,0,0,0,"град София, Враждебна",1953,КЪЩА,Тухла,159000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160162862299161&slink=60chsq&f1=1,160,621,0,0,"град София, гр. Банкя",1970,КЪЩА,Тухла,120000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159256386767834&slink=60chsq&f1=1,160,980,0,0,"град София, гр. Банкя",1983,КЪЩА,Тухла,143799
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160336106768200&slink=60chsq&f1=1,160,904,0,0,"град София, гр. Банкя",1987,КЪЩА,Тухла,144000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158072536122932&slink=60chsq&f1=1,160,580,0,0,"град София, гр. Банкя",1987,КЪЩА,Тухла,144000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157925488284877&slink=60chsq&f1=1,160,904,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,144000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160205613290033&slink=60chsq&f1=1,160,704,0,0,"град София, гр. Банкя",1987,КЪЩА,Тухла,144500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160207575882342&slink=60chsq&f1=1,160,904,0,0,"град София, гр. Банкя",1987,КЪЩА,Тухла,147000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156152858355854&slink=60chsq&f1=1,160,800,0,0,"град София, гр. Нови Искър",2019,КЪЩА,Тухла,35000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158642487187928&slink=60chsq&f1=1,160,396,0,0,"град София, гр. Нови Искър",1963,КЪЩА,Тухла,80000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159740054957319&slink=60chsq&f1=1,160,240,0,0,"град София, Иван Вазов",0,КЪЩА,Тухла,560000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154815502696354&slink=60chsq&f1=1,160,760,0,0,"град София, Княжево",1982,КЪЩА,Тухла,194990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154936683479049&slink=60chsq&f1=1,160,760,0,0,"град София, Княжево",0,КЪЩА,Тухла,195000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153890722569484&slink=60chsq&f1=1,160,760,0,0,"град София, Княжево",1982,КЪЩА,Тухла,195000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159829694541798&slink=60chsq&f1=1,160,571,0,0,"град София, Княжево",0,КЪЩА,Тухла,195000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157044935426613&slink=60chsq&f1=1,160,500,0,0,"град София, Кремиковци",1980,КЪЩА,Тухла,114000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156814702124885&slink=60chsq&f1=1,160,302,0,0,"град София, Надежда 1",0,КЪЩА,Тухла,155000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j140782868925610&slink=60chsq&f1=1,160,400,0,0,"град София, Редута",0,КЪЩА,Тухла,499000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159067038827982&slink=60chsq&f1=1,160,600,0,0,"град София, с. Герман",1982,КЪЩА,Тухла,130000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160285955893596&slink=60chsq&f1=1,160,430,0,0,"град София, с. Панчарево",1989,КЪЩА,Тухла,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155247833515952&slink=60chsq&f1=1,160,87,0,0,"град София, Център",1920,КЪЩА,Тухла,155400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153873749561918&slink=60chsq&f1=1,160,205,0,0,"град София, Център",1930,КЪЩА,Тухла,195000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157609709449295&slink=60chsq&f1=1,160,197,0,0,"град София, Център",1938,КЪЩА,Тухла,380000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160216166605225&slink=60chsw&f1=1,161,27,0,0,"град София, Бояна",2021,КЪЩА,Тухла,170833
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160344256117651&slink=60chsy&f1=1,162,904,0,0,"град София, гр. Банкя",1987,КЪЩА,Тухла,144000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156103224786523&slink=60chsy&f1=1,162,209,0,0,"град София, Център",1930,КЪЩА,Тухла,195000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159982112873568&slink=60chsy&f1=1,162,904,0,0,"град София, гр. Банкя",1987,КЪЩА,Тухла,154000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158946103113092&slink=60chsy&f1=1,162,648,2,2,"град София, с. Волуяк",2019,КЪЩА,Тухла,144999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160376838101160&slink=60chsy&f1=1,162,648,0,0,"град София, с. Волуяк",0,КЪЩА,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158853199855066&slink=60chsy&f1=1,162,648,0,0,"град София, с. Волуяк",0,КЪЩА,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j152656255774194&slink=60cht2&f1=1,164,200,0,0,"град София, Овча купел",2008,КЪЩА,Тухла,165000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157286831964626&slink=60cht2&f1=1,164,1118,0,0,"град София, с. Чепинци",1980,КЪЩА,Тухла,129900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j121516252713277&slink=60cht2&f1=1,164,1118,0,0,"град София, с. Чепинци",1980,КЪЩА,Тухла,129900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j141206976633407&slink=60cht4&f1=1,165,1238,0,0,"град София, Горна баня",2012,КЪЩА,Тухла,275000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158860646357651&slink=60cht4&f1=1,165,1274,0,0,"град София, Горна баня",2013,КЪЩА,Тухла,294000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157208502819638&slink=60cht4&f1=1,165,1267,0,0,"град София, Горна баня",0,КЪЩА,Тухла,295000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159593367974195&slink=60cht4&f1=1,165,1250,0,0,"град София, Княжево",0,КЪЩА,Тухла,385000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159064274913170&slink=60cht4&f1=1,165,470,0,0,"град София, с. Волуяк",0,КЪЩА,Тухла,204999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157227694508763&slink=60cht4&f1=1,165,1955,0,0,"град София, с. Доброславци",0,КЪЩА,Тухла,200000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160162865008881&slink=60cht6&f1=1,166,490,0,0,"град София, гр. Банкя",1985,КЪЩА,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157381503820482&slink=60cht6&f1=1,166,113,0,0,"град София, с. Герман",2020,КЪЩА,Тухла,145869
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160164636671961&slink=60cht6&f1=1,166,1235,1,1,"град София, Христо Ботев",1975,КЪЩА,Тухла,66800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158929162037542&slink=60cht9&f1=1,167,113,0,0,"град София, с. Герман",2021,КЪЩА,Тухла,179900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160259436750951&slink=60cht9&f1=1,167,485,0,0,"град София, с. Кубратово",2020,КЪЩА,Тухла,144800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160276584293356&slink=60cht9&f1=1,167,485,0,0,"град София, с. Кубратово",0,КЪЩА,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160318606860653&slink=60cht9&f1=1,167,485,0,0,"град София, с. Кубратово",0,КЪЩА,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160190129991809&slink=60chta&f1=1,168,533,0,0,"град София, с. Бистрица",2017,КЪЩА,Тухла,295000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160242302124251&slink=60chta&f1=1,168,30,0,0,"град София, Бояна",2021,КЪЩА,Тухла,180997
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160189198475528&slink=60chta&f1=1,168,533,0,0,"град София, Горна баня",2017,КЪЩА,Тухла,295000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160093974277913&slink=60chta&f1=1,168,700,2,2,"град София, Орландовци",1972,КЪЩА,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159650985051258&slink=60chtg&f1=1,170,806,0,0,"град София, с. Бистрица",0,КЪЩА,Тухла,178000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154712145114332&slink=60chtg&f1=1,170,401,0,0,"град София, Горубляне",2008,КЪЩА,Тухла,332000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159544248370272&slink=60chtg&f1=1,170,1300,0,0,"град София, гр. Банкя",1985,КЪЩА,Тухла,170000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155620526626978&slink=60chtg&f1=1,170,980,0,0,"град София, гр. Банкя",2011,КЪЩА,Тухла,285000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j152149431318674&slink=60chtg&f1=1,170,600,0,0,"град София, с. Владая",2020,КЪЩА,Тухла,205000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158142554852181&slink=60chtg&f1=1,170,1150,0,0,"град София, с. Кокаляне",1990,КЪЩА,Тухла,117000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154081641052458&slink=60chtg&f1=1,170,900,0,0,"град София, с. Панчарево",0,КЪЩА,Тухла,35000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160276941863911&slink=60chtg&f1=1,170,50,0,0,"град София, с. Панчарево",2014,КЪЩА,Тухла,190000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159783334036200&slink=60chtg&f1=1,170,50,0,0,"град София, с. Панчарево",2012,КЪЩА,Тухла,190000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159662770934733&slink=60chtm&f1=1,172,0,0,0,"град София, Малинова долина",0,КЪЩА,Тухла,430000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j130493568993925&slink=60chtn&f1=1,173,550,0,0,"град София, Бояна",0,КЪЩА,Тухла,219000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160344533838280&slink=60chtn&f1=1,173,0,0,0,"град София, в.з.Килиите",2021,КЪЩА,Тухла,208000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j130493942471901&slink=60chtn&f1=1,173,550,0,0,"град София, Горна баня",0,КЪЩА,Тухла,219000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j139392706270100&slink=60chtn&f1=1,173,550,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,219000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j135324336315464&slink=60chtn&f1=1,173,550,0,0,"град София, Драгалевци",0,КЪЩА,Тухла,219000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j130493723594839&slink=60chtn&f1=1,173,550,0,0,"град София, Княжево",0,КЪЩА,Тухла,219000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j128827128960537&slink=60chtn&f1=1,173,550,0,0,"град София, с. Бистрица",0,КЪЩА,Тухла,219000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158097877544925&slink=60chtn&f1=1,173,610,0,0,"град София, с. Владая",2021,КЪЩА,Тухла,207580
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j139392743844426&slink=60chtn&f1=1,173,550,0,0,"град София, с. Владая",0,КЪЩА,Тухла,219000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153915553386700&slink=60chtn&f1=1,173,550,0,0,"град София, Симеоново",2018,КЪЩА,Тухла,219000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j139392764633191&slink=60chtn&f1=1,173,550,0,0,"град София, Суходол",0,КЪЩА,Тухла,219000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158134310000635&slink=60chtp&f1=1,174,386,0,0,"град София, гр. Банкя",1997,КЪЩА,Тухла,144500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160034849260064&slink=60chtr&f1=1,175,0,0,0,"град София, Малинова долина",2020,КЪЩА,Тухла,362500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157950874404533&slink=60chtr&f1=1,175,596,0,0,"град София, Овча купел",1968,КЪЩА,Тухла,200000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155954060432076&slink=60chtr&f1=1,175,330,0,0,"град София, Павлово",2020,КЪЩА,Тухла,258000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159656979299689&slink=60chtr&f1=1,175,180,0,0,"град София, с. Бистрица",2021,КЪЩА,Тухла,190000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157381443376186&slink=60chts&f1=1,176,167,0,0,"град София, с. Герман",2020,КЪЩА,Тухла,157167
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158409078060395&slink=60chtt&f1=1,177,180,0,0,"град София, с. Герман",2020,КЪЩА,Тухла,189900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160199205591946&slink=60chtt&f1=1,177,281,0,0,"град София, Бояна",0,КЪЩА,Тухла,200000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154108662271498&slink=60chtt&f1=1,177,351,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,149950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160154948258915&slink=60chtt&f1=1,177,281,0,0,"град София, м-т Гърдова глава",0,КЪЩА,Тухла,200000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157892169458865&slink=60chtt&f1=1,177,182,0,0,"град София, с. Герман",2019,КЪЩА,Тухла,157167
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160086396488674&slink=60chtx&f1=1,178,500,0,0,"град София, с. Казичене",1987,КЪЩА,Тухла,195000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157011198209638&slink=60chtx&f1=1,178,534,0,0,"град София, Горна баня",2012,КЪЩА,Тухла,295000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158088459437739&slink=60chtx&f1=1,178,110,0,0,"град София, Драгалевци",2020,КЪЩА,Тухла,189900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154159026976449&slink=60chu2&f1=1,179,0,0,0,"град София, Манастирски ливади",0,КЪЩА,Тухла,179000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160268387072567&slink=60chu3&f1=1,180,0,0,0,"град София, в.з.Врана - Лозен",2020,КЪЩА,Тухла,268000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160275901557283&slink=60chu3&f1=1,180,300,3,3,"град София, Манастирски ливади",1940,КЪЩА,Тухла,189000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160250986790257&slink=60chu3&f1=1,180,0,0,0,"град София, с. Панчарево",2015,КЪЩА,Тухла,295000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159358653922836&slink=60chu3&f1=1,180,400,0,0,"град София, Борово",0,КЪЩА,Тухла,158800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158014241373559&slink=60chu3&f1=1,180,960,0,0,"град София, Бояна",1977,КЪЩА,Тухла,225000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j147145987119641&slink=60chu3&f1=1,180,1600,0,0,"град София, Бояна",0,КЪЩА,Тухла,412000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154917682988266&slink=60chu3&f1=1,180,843,0,0,"град София, в.з.Горна баня",0,КЪЩА,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158376534754786&slink=60chu3&f1=1,180,0,0,0,"град София, в.з.Киноцентъра",1961,КЪЩА,Тухла,340000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158926214611971&slink=60chu3&f1=1,180,100,0,0,"град София, в.з.Малинова долина",2020,КЪЩА,Тухла,363000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j135420359653149&slink=60chu3&f1=1,180,0,0,0,"град София, Витоша",0,КЪЩА,Гредоред,78000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159784754904778&slink=60chu3&f1=1,180,500,0,0,"град София, Горна баня",2020,КЪЩА,Гредоред,266400
